order_id,order_date,customer_id,country,product_id,quantity,unit_price,discount_pct,status
184492,2018.02.13,7863,AT,752,2,213.01,12.82,DONE
184493,2020-06-09,26495,austria,1949,4,116.16,9.41,shipped
184494,2022-12-10,12688,Czechia,210,4,252.28,13.41,completed
184495,2017-11-10,56902,spain,795,3,126.15,,SHIP
184496,2019-06-20,57209,sweden,1523,2,204.35,10.86,COMPLETED
184497,2022-03-24,25773,austria,2193,6,177.02,,Completed
184498,09-08-2019,16735,GER,1750,1,177.6,,Done
184499,2018.11.15,12808,Czech,2374,2,131.63,20.28,Completed
184500,2018-05-16,55031,IT,181,2,183.42,15.64,Completed
184501,2023-07-25,36105,IT,2307,5,205.45,,COMPLETED
184502,2015-09-09,30634,SLOVAKIA,456,2,58.66,28.59,Done
184503,2018-12-12,57225,AT,1595,4,264.31,9.71,shipped
184504,2018-09-20,19255,IT,841,2,125.63,7.91,SHIP
184505,2021-01-06,48576,slovak,1104,5,277.91,21.45,COMPLETED
184506,2024-01-10,46797,IT,1126,4,184.07,3.01,complete
184507,2022/03/11,2545,Sweden,1946,5,306.87,20.08,COMPLETED
184508,2021-03-03,36419,pl,300,2,343.3,17.7,SHIP
184509,2023-04-28,9462,france,1207,6,120.48,23.86,shipped
184510,2022.07.16,2666,AT,1477,3,77.91,17.04,Completed
184511,2021-04-30,16244,france,339,3,201.74,8.63,Completed
184512,2023-11-18,29002,Czech,587,2,256.94,0.0,CANCELLED
184513,2018-07-03,51909,sweden,1984,1,153.84,0.0,COMPLETED
184514,2020/05/08,24934,France,245,5,226.06,17.17,shipped
184515,,33091,GER,924,3,262.13,10.47,Shipped
184516,2022/02/18,18650,slovak,2451,1,136.67,0.0,Done
184517,01/10/2023,23400,ES,1513,3,150.62,11.42,Shipped
184518,2015-08-27,34297,netherlands,121,8,81.98,0.0,Completed
184519,2016-11-20,14486,sweden,2106,5,130.31,0.55,CANCELLED
184520,28/11/2017,56128,slovak,752,2,211.22,0.0,completed
184521,2019-09-19,37790,Spain,200,1,144.51,21.44,completed
184522,2023-12-23,48343,France,2066,3,145.32,6.11,DONE
184523,2022-12-01,1714,France,65,2,89.37,19.16,CANCELLED
184524,2017/04/21,35835,germany,1813,1,286.69,,SHIP
184525,2022-01-02,53596,Sweden,41,1,316.31,,complete
184526,2022-12-12,52752,netherlands,1119,6,389.11,8.58,shipped
184527,2016/08/05,29736,NL,584,3,155.79,16.67,Shipped
184528,2018-09-22,2101,netherlands,2210,3,221.12,13.29,Shipped
184529,2019-10-31,31419,France,638,7,199.76,,Shipped
184530,2016.02.13,44603,austria,679,3,92.98,24.69,COMPLETED
184531,2018/08/14,40921,Sweden,2255,3,225.46,12.29,done
184532,2023-10-03,48986,SK,1481,3,327.03,9.86,complete
184533,07-01-2016,19080,italy,1319,4,96.67,0.0,Done
184534,2021-04-27,36674,germany,28,4,205.17,2.61,completed
184535,2021-04-10,45109,spain,126,5,121.29,,complete
184536,,41995,Polska,1157,3,126.08,,shipped
184537,2019/12/12,52168,Poland,2370,4,92.88,14.94,Shipped
184538,2018-10-22,56124,Austria,206,4,68.1,6.2,completed
184539,2015-11-26,27463,Holland,1292,5,180.16,20.12,done
184540,2022-09-18,37699,CZ,2094,2,335.25,,shipped
184541,2015-09-13,54517,DE,333,4,189.0,,DONE
184542,2017/12/24,15498,PL,323,5,324.31,11.51,complete
184543,2018-06-18,2118,italy,1741,2,117.99,9.96,DONE
184544,2021-08-31,38088,SE,916,1,39.8,7.32,completed
184545,2023/08/18,19689,sweden,200,2,141.31,16.46,done
184546,2021-05-04,56997,SE,2241,3,146.49,9.82,complete
184547,2016-12-10,11842,Spain,957,4,79.4,15.32,Completed
184548,05-12-2020,29923,Polska,301,3,206.36,3.6,complete
184549,2021-05-05,51287,pl,157,2,221.81,0.0,CANCELLED
184550,2024-13-40,47540,Austria,2311,3,176.86,0.0,done
184551,10-10-2024,38480,Deutschland,1443,2,136.31,20.76,completed
184552,2021-06-16,46718,Polska,1296,1,74.88,,Done
184553,2020-10-09,49869,Czech,1361,3,168.36,0.0,complete
184554,2015-10-16,5060,germany,178,2,166.66,12.29,completed
184555,2019-09-07,44809,france,1982,5,173.81,,Done
184556,2015-07-01,49614,spain,1838,3,167.54,0.0,Completed
184557,23-02-2017,7127,germany,806,4,277.08,0.0,SHIP
184558,2024-05-27,7658,Italy,662,2,310.46,6.57,complete
184559,2022-04-07,53727,Czech Republic,1759,8,153.72,0.0,DONE
184560,2019-09-15,58704,FR,17,3,101.9,5.59,complete
184561,2023-10-10,20220,spain,1798,3,214.73,13.24,Completed
184562,2016/04/25,20733,Deutschland,1328,4,234.52,10%,shipped
184563,15-12-2016,45714,PL,1096,4,207.4,19.98,COMPLETED
184564,2015-09-15,24914,Spain,194,3,125.89,5.57,completed
184565,2018/07/28,15824,France,155,2,76.28,0.87,complete
184566,,15473,austria,140,5,113.21,2.49,completed
184567,2019-09-01,20826,AT,841,3,129.21,10.25,COMPLETED
184568,2016/07/31,51659,Sweden,670,1,278.23,3.55,complete
184569,2018-09-10,46138,italy,2059,4,139.14,21.78,Done
184570,16-12-2022,40682,CZ,874,2,365.3,,Shipped
184571,2017-04-23,48986,Poland,421,2,148.55,,CANCELLED
184572,2019-08-17,43081,spain,1914,3,331.8,10%,done
184573,2018-08-13,17298,GER,198,2,136.84,5.54,Completed
184574,2024-07-29,2287,Slovakia,788,3,394.16,27.04,Done
184575,2024-06-25,53374,GER,1130,3,158.33,15.33,SHIP
184576,30-11-2016,20335,Czechia,1385,3,141.91,14.99,COMPLETED
184577,2016-12-22,5679,Holland,1492,2,90.11,5.53,COMPLETED
184578,2022/12/06,16537,SLOVAKIA,1741,1,141.94,21.7,shipped
184579,26-09-2015,18469,Holland,376,1,157.24,0.0,shipped
184580,2022-09-10,14470,netherlands,754,4,142.86,12.19,complete
184581,15-11-2016,20533,czechia,2009,5,278.09,11.42,SHIP
184582,2019-12-16,42809,Spain,2242,3,164.49,14.07,completed
184583,2021-09-29,14257,AT,979,4,315.4,9.45,complete
184584,2021-07-14,51324,Italy,1625,5,83.97,20.39,complete
184585,2021-11-22,34848,ES,241,4,128.0,18.56,shipped
184586,2021-04-13,7410,Germany,262,2,58.41,17.55,CANCELLED
184587,2021/11/13,44750,IT,1008,3,136.3,15.72,Completed
184588,2017/11/24,44418,Slovakia,675,1,277.94,17.13,Completed
184589,2016-11-16,49435,france,113,5,144.15,21.18,complete
184590,13-11-2023,43526,SLOVAKIA,1190,1,161.08,21.86,Shipped
184591,2018/08/11,20383,austria,100,3,175.02,15.67,COMPLETED
184592,18-04-2015,38472,AT,703,3,268.73,8.46,DONE
184593,2022.04.14,17074,Deutschland,2390,4,127.6,9.04,DONE
184594,2020-10-13,19216,Sweden,1621,7,146.42,0.06,completed
184595,2022-08-28,43885,France,2076,3,125.72,6.79,SHIP
184596,2017/02/07,16377,FR,1934,7,97.7,10.73,Completed
184597,2024-08-12,7421,PL,114,7,162.94,16.84,DONE
184598,2015-09-12,52922,Germany,1652,2,213.21,12.76,Completed
184599,2018-03-15,3937,pl,664,2,147.24,29.26,SHIP
184600,2024-10-08,43644,SE,780,5,160.63,21.26,Shipped
184601,2015-02-09,45088,spain,995,3,139.35,20.73,completed
184602,2021/08/13,15035,CZ,1934,1,106.44,0.0,Completed
184603,2015-03-23,24426,Netherlands,1576,3,151.67,17.98,done
184604,2016-01-06,7583,italy,937,4,276.79,41.15,done
184605,11-03-2024,10274,Deutschland,403,3,259.81,,complete
184606,2016/12/05,25724,Czech Republic,20,1,88.52,16.42,CANCELLED
184607,2015-09-22,44255,czechia,2339,4,216.6,18.25,complete
184608,2022-10-20,21183,slovak,247,3,294.65,11.28,Shipped
184609,2015-01-27,55025,Holland,852,3,89.06,19.58,shipped
184610,2018.11.04,7235,spain,874,2,221.7,15.82,COMPLETED
184611,2022.07.29,55231,Netherlands,2294,4,275.17,15.72,Shipped
184612,2017-07-03,10617,Germany,1060,1,265.59,10%,Completed
184613,2015-02-23,59313,Austria,1272,3,215.97,23.06,complete
184614,2015/03/03,6660,Slovakia,394,4,99.22,23.25,Completed
184615,2016-08-23,30298,Polska,1693,6,170.6,0.0,SHIP
184616,2024-11-12,9936,Sweden,2176,3,340.86,5.34,shipped
184617,2021-07-19,44977,Spain,2481,2,398.63,11.22,SHIP
184618,2020/11/12,30081,AT,607,4,151.29,4.13,shipped
184619,04-08-2015,16252,FR,2241,2,89.91,9.69,done
184620,2024-08-20,55270,italy,759,3,267.84,33.54,SHIP
184621,2020/08/11,8938,Poland,261,2,325.78,0.0,CANCELLED
184622,2017-04-25,6304,italy,382,3,187.68,21.51,shipped
184623,2015-05-31,38019,FR,347,2,112.06,14.99,DONE
184624,2021-04-14,9815,IT,503,4,175.21,,complete
184625,2023/02/09,45748,PL,1440,3,148.91,12.64,Done
184626,2018-08-14,57698,AT,1732,2,152.2,29.86,COMPLETED
184627,2017/03/16,44790,Holland,847,4,154.33,,CANCELLED
184628,2017-01-28,36878,netherlands,219,2,79.87,29.05,DONE
184629,2024-04-21,36422,poland,493,2,359.81,8.65,shipped
184630,2020-07-27,22709,Czechia,244,5,165.92,0.0,COMPLETED
184631,2019/04/10,35753,france,295,3,72.75,9.28,Done
184632,2020-07-30,36405,ES,1216,4,231.44,9.78,DONE
184633,03/12/2018,18402,Germany,1023,3,240.17,7.82,Completed
184634,07-11-2017,25099,czechia,1346,2,194.45,0.0,shipped
184635,14-04-2015,47248,IT,1123,3,178.91,21.82,COMPLETED
184636,2024-11-22,25634,germany,132,2,87.65,30.66,DONE
184637,2021-11-02,59132,pl,779,9,228.39,3.33,CANCELLED
184638,28-04-2017,36340,Italy,63,3,299.59,6.11,DONE
184639,2015-09-07,32634,IT,2269,4,152.51,19.95,Shipped
184640,2018-10-05,1951,Polska,1036,6,325.19,14.74,COMPLETED
184641,2021-12-16,5382,slovak,1096,3,253.85,0.0,DONE
184642,2019-03-05,33401,Czech,1755,4,277.08,15.59,completed
184643,2019/11/05,29381,Slovakia,702,3,268.56,6.45,done
184644,2016-06-09,35814,Netherlands,243,3,230.17,13.77,Completed
184645,2023/11/28,12558,Slovakia,592,2,163.25,8.64,complete
184646,2022-10-15,29203,czechia,783,5,268.82,0.0,completed
184647,2022-05-31,34916,czechia,1446,4,176.76,12.23,Done
184648,2021-09-24,25073,germany,806,5,284.71,13.52,Completed
184649,2023-02-22,31407,AT,1099,3,251.59,0.0,completed
184650,2024-06-23,21430,France,855,3,239.11,,COMPLETED
184651,2017.12.13,42495,spain,1202,5,83.78,6.58,Shipped
184652,2024-13-40,7546,AT,959,4,72.52,18.28,COMPLETED
184653,2019-10-29,1609,AT,1597,1,282.59,16.7,Completed
184654,2016/12/06,40879,PL,1297,5,108.01,3.39,CANCELLED
184655,2016-11-13,31970,sweden,1976,7,208.91,14.73,shipped
184656,2020-09-05,11940,Italy,2260,5,142.9,9.18,complete
184657,2019-03-29,1436,AT,810,1,143.35,0.0,shipped
184658,2020-02-09,40052,Sweden,1781,3,238.33,0.0,Done
184659,2022-10-24,1885,netherlands,1385,1,144.67,18.81,COMPLETED
184660,2022-02-19,40272,Sweden,2191,4,44.84,34.01,SHIP
184661,2020-04-10,14984,SLOVAKIA,1056,5,195.85,15.64,Completed
184662,2021-09-26,3054,CZ,1966,3,238.76,16.73,complete
184663,2016.08.30,32351,AT,13,3,118.7,3.91,Shipped
184664,2021-11-08,896,Sweden,290,4,105.35,18.68,shipped
184665,2015-12-16,31022,france,2178,4,136.27,20.29,shipped
184666,2015-01-31,46338,France,816,5,86.38,31.07,Shipped
184667,2019-07-12,39559,POL,1183,3,298.22,3.99,Done
184668,2023/11/09,51815,Czech,2117,8,203.74,0.0,DONE
184669,19-08-2021,32273,slovak,1231,4,122.48,5.38,COMPLETED
184670,2024/12/04,9892,Czech Republic,1199,5,183.75,1.54,shipped
184671,2015-03-22,57760,SLOVAKIA,74,3,123.16,9.34,shipped
184672,24/05/2020,56062,Slovakia,851,3,179.45,,shipped
184673,2017-04-06,48714,Italy,954,3,80.97,21.97,COMPLETED
184674,2021-07-23,47839,Italy,2277,3,179.14,6.83,Done
184675,2018-09-11,31637,AT,373,4,116.75,,Completed
184676,2023-08-08,20880,czechia,580,4,222.69,12.2,SHIP
184677,2024-12-15,624,ES,1923,3,175.49,14.49,done
184678,2017/05/10,12055,netherlands,1741,2,109.94,16.99,Completed
184679,2019-11-29,34198,Germany,460,3,256.74,16.72,Completed
184680,19-04-2020,13315,italy,557,2,375.63,9.53,done
184681,2020-11-25,36926,austria,842,6,380.63,25.69,done
184682,2015-04-17,44570,Deutschland,430,2,80.97,17.35,Done
184683,2024/12/25,20321,Spain,731,2,347.41,16.22,CANCELLED
184684,2018/01/19,36795,spain,7,3,226.86,25.36,CANCELLED
184685,2019-01-21,7654,ES,1667,7,288.27,21.36,Done
184686,2023-11-04,11710,NL,652,5,244.57,10.4,SHIP
184687,11-06-2019,40195,IT,349,5,226.53,3.11,SHIP
184688,2020-06-02,37590,sweden,1408,3,144.27,4.94,shipped
184689,2020-07-07,28837,Spain,2282,3,154.35,18.57,SHIP
184690,2021-03-26,25406,Deutschland,2220,5,258.81,2.73,done
184691,2021-03-22,13714,SK,290,2,113.14,15.05,Shipped
184692,2018/06/17,16345,austria,850,2,326.41,,DONE
184693,2015-07-07,41810,spain,2279,2,196.74,0.0,DONE
184694,2017-11-07,4147,slovak,1134,4,139.4,16.78,COMPLETED
184695,09/11/2017,59640,SE,1649,3,163.15,,completed
184696,2021-12-23,2869,Deutschland,1383,1,196.62,11.19,SHIP
184697,25/04/2024,55835,slovak,2287,7,189.56,8.99,shipped
184698,2015-02-16,45249,Netherlands,1523,3,123.24,16.1,DONE
184699,2018-05-23,40646,FR,1302,2,122.33,19.75,SHIP
184700,2015-08-01,8515,POL,27,3,103.08,0.0,Done
184701,2019-04-07,26332,pl,2100,3,141.29,,SHIP
184702,2020-04-26,39661,SLOVAKIA,713,7,182.54,,completed
184703,2021-05-01,47397,AT,571,6,128.17,15.6,done
184704,04/09/2024,17684,PL,707,1,233.36,17.94,COMPLETED
184705,2023/09/04,48031,SK,1413,4,171.42,1.27,Done
184706,2023-10-25,17138,France,1030,4,229.21,,Completed
184707,2021-07-12,13625,SLOVAKIA,214,6,114.89,19.46,done
184708,2024-03-01,40721,Slovakia,884,3,253.34,15.96,done
184709,2015-07-24,56303,Czech Republic,1846,3,128.77,20.7,shipped
184710,2018/08/15,11393,czechia,2226,4,242.94,9.05,Done
184711,2024-10-18,6184,AT,160,7,223.36,6.83,CANCELLED
184712,16-07-2017,10325,france,1332,3,242.23,11.51,Shipped
184713,2021-07-13,34093,france,535,4,125.99,18.63,Completed
184714,10-06-2022,50722,sweden,1614,1,279.24,5.85,Done
184715,2021-12-10,14910,POL,736,2,147.29,0.28,done
184716,2015.09.15,31178,spain,1416,3,276.55,10.15,SHIP
184717,2015-08-20,44493,Netherlands,1871,3,192.25,14.75,SHIP
184718,2018-09-18,22188,spain,826,4,167.67,45.27,DONE
184719,2016/09/01,53265,SLOVAKIA,891,7,132.41,18.24,CANCELLED
184720,2019-05-02,19764,Czech Republic,412,3,196.94,,Shipped
184721,2017.12.06,8928,germany,2165,2,133.16,7.76,Shipped
184722,2024/06/10,57429,SK,1703,2,280.22,15.73,Shipped
184723,2023-10-19,27038,Czech Republic,262,2,60.32,12.14,DONE
184724,2024-08-31,42674,Germany,622,3,142.78,13.72,completed
184725,2019/02/12,26586,Spain,306,2,223.91,6.32,Done
184726,2020-12-08,7285,slovak,1744,2,347.26,4.38,Shipped
184727,2019-06-24,22070,austria,1470,3,163.83,23.29,complete
184728,2019-01-20,7526,sweden,1915,4,190.05,,COMPLETED
184729,08-07-2017,45138,France,101,4,112.66,8.12,shipped
184730,2023-06-07,51208,Sweden,64,3,127.13,,Done
184731,2023-01-09,26991,CZ,1936,5,245.19,15.39,shipped
184732,2024-05-12,2381,Czechia,2253,2,305.67,15.39,complete
184733,2015.07.29,55386,Deutschland,56,4,181.94,16.63,SHIP
184734,12-11-2016,36490,Deutschland,1818,4,200.0,0.0,CANCELLED
184735,2023-09-24,23138,SLOVAKIA,94,3,248.64,18.19,Done
184736,30-03-2024,29177,France,98,5,324.99,4.79,SHIP
184737,2023-11-06,756,austria,2401,3,300.52,5.87,completed
184738,2018-05-05,38730,France,1014,3,233.35,29.17,COMPLETED
184739,2022-02-16,19036,Polska,834,4,227.36,1.42,COMPLETED
184740,2023-05-05,44970,Spain,496,5,169.6,,Completed
184741,2018.07.05,10876,spain,1503,3,153.28,13.68,Done
184742,2022-10-19,29691,France,1963,4,190.78,29.66,Done
184743,2022-01-23,53074,austria,1129,5,91.0,19.61,SHIP
184744,2017-02-20,40690,sweden,1152,2,87.12,12.86,completed
184745,2022-05-24,11896,Deutschland,659,3,205.56,34.38,shipped
184746,2018/05/23,50213,italy,898,3,250.59,0.0,complete
184747,2023-12-22,23227,france,1605,3,272.04,0.0,Done
184748,2018/01/11,7839,SE,1381,0,191.77,16.8,Completed
184749,2020-03-26,26119,France,2067,2,282.36,0.02,Completed
184750,2024-11-10,15899,POL,1794,2,257.56,,shipped
184751,2024/12/25,20925,france,1683,1,227.3,22.05,Done
184752,2023-11-08,21507,ES,770,3,247.21,19.99,DONE
184753,2019-02-14,917,Slovakia,1344,3,97.05,0.0,complete
184754,2021-12-19,13394,Germany,311,2,279.44,0.0,Done
184755,2020-12-06,19534,Italy,2357,3,125.2,0.79,completed
184756,2017/07/04,5461,CZ,1144,3,111.23,25.79,Completed
184757,2016.06.24,6872,Czechia,36,3,123.27,34.09,SHIP
184758,2017.09.14,55623,spain,198,1,187.06,0.0,COMPLETED
184759,2018-06-17,11708,IT,1121,3,195.89,0.0,CANCELLED
184760,2020-09-30,13473,POL,1027,1,220.9,0.35,CANCELLED
184761,2016-06-13,802,SK,659,2,154.63,27.49,Completed
184762,2024-04-16,45339,Sweden,2331,2,219.31,6.36,SHIP
184763,2024-04-04,8760,italy,631,3,308.19,6.83,Completed
184764,2015-06-29,12089,Czech,1495,3,104.57,26.16,Done
184765,2016-12-30,11398,FR,677,3,114.88,17.03,Shipped
184766,2019-09-08,9702,slovak,185,2,107.02,8.75,Completed
184767,2023-07-18,51267,germany,1330,3,170.54,8.34,completed
184768,2020-10-04,43677,czechia,2427,3,126.7,0.0,done
184769,2022-09-25,12129,SK,1377,2,150.74,23.42,CANCELLED
184770,2024-04-11,44735,Czech,1995,3,328.11,2.97,Done
184771,20-10-2018,1050,IT,547,1,108.0,17.52,COMPLETED
184772,2022-10-03,25218,NL,596,4,148.94,5.81,complete
184773,2021/10/11,58305,Holland,1287,2,270.5,9.83,Completed
184774,2023/03/19,42156,Holland,391,4,220.36,1.78,DONE
184775,2023-11-26,923,Czechia,2474,5,274.54,10.95,COMPLETED
184776,2015-12-21,2030,france,1679,5,181.33,19.27,Completed
184777,2024/04/23,32781,Polska,2472,4,210.5,9.82,Done
184778,2021-03-07,20224,Austria,300,6,286.1,13.02,Completed
184779,2017/10/27,23419,ES,2103,3,219.92,0.0,complete
184780,2022-01-08,52600,Germany,1842,4,169.64,12.77,DONE
184781,2023/02/08,41793,spain,885,4,156.96,,COMPLETED
184782,04-12-2019,4776,Holland,308,2,126.44,21.74,completed
184783,2022-06-07,2036,Slovakia,1563,1,182.6,34.89,completed
184784,22-07-2023,49274,FR,1729,2,87.53,11.43,Completed
184785,09-01-2019,37330,AT,1838,1,189.26,21.54,Shipped
184786,2021/07/03,23371,slovak,1150,2,263.55,,done
184787,2020/03/13,36603,slovak,455,2,81.77,27.18,SHIP
184788,2024/06/08,15881,Czech,946,3,138.4,14.37,done
184789,2016-12-25,29734,Austria,954,1,85.71,9.74,SHIP
184790,2021-12-01,48514,pl,1859,4,114.45,19.25,done
184791,01-04-2018,16220,poland,906,3,225.63,13.63,Completed
184792,2019-09-08,169,GER,943,4,81.03,0.0,Shipped
184793,2019-06-12,52991,Czech,2375,3,172.63,,completed
184794,2017-11-30,16129,Italy,591,7,127.74,15.69,DONE
184795,27-05-2017,8369,FR,1684,2,169.52,0.0,Completed
184796,16-04-2016,18181,Polska,1156,4,154.32,23.38,done
184797,2015-08-23,15810,SE,1157,2,117.93,0.0,Shipped
184798,2024-01-04,35449,Spain,1545,3,210.13,8.16,complete
184799,2015-09-22,13195,PL,2239,3,73.46,17.43,complete
184800,2022-05-09,52172,sweden,1269,4,136.44,1.83,SHIP
184801,2024-10-12,50707,Czech,547,2,115.58,31.04,COMPLETED
184802,13-12-2022,6115,germany,394,4,120.59,2.85,Done
184803,2018/04/21,18055,POL,2144,3,201.95,24.02,Completed
184804,14-11-2018,43452,Holland,785,1,122.55,16.68,COMPLETED
184805,2023.03.07,49075,Slovakia,1851,2,244.32,29.33,Shipped
184806,2015-01-01,54135,Slovakia,2093,5,103.69,,CANCELLED
184807,2021-05-11,1023,IT,241,1,125.1,15.86,SHIP
184808,2019/07/20,30327,FR,1568,1,374.62,,CANCELLED
184809,2021-09-01,14919,Czech Republic,253,5,269.16,5.65,shipped
184810,2015/01/28,35528,ES,2443,3,161.88,24.2,CANCELLED
184811,2015/06/21,43894,Czech Republic,1956,5,66.38,0.0,done
184812,2023-10-13,34961,Sweden,2185,6,145.71,20.03,Shipped
184813,2024-06-09,44950,NL,691,5,189.36,0.08,SHIP
184814,2017/08/30,35776,italy,1729,2,73.49,17.78,Shipped
184815,2020-12-23,13037,GER,217,3,170.62,20.06,Shipped
184816,2024/08/02,27518,pl,837,4,168.73,21.83,DONE
184817,2017/10/11,32040,Czech Republic,2472,1,141.79,,Done
184818,2018-03-11,1368,pl,618,1,234.11,17.97,SHIP
184819,2024-07-04,18259,FR,1928,5,383.11,16.05,SHIP
184820,2020/03/25,27428,Holland,2330,2,287.21,15.18,COMPLETED
184821,2020-03-18,14047,SLOVAKIA,175,4,220.26,,SHIP
184822,15-06-2021,42694,spain,2242,3,0.0,0.0,Shipped
184823,2017-03-11,7170,IT,2020,4,127.03,,Shipped
184824,2015-10-29,5789,sweden,474,7,101.94,1.15,SHIP
184825,2021.11.30,38191,spain,836,3,361.59,,SHIP
184826,11-09-2019,45098,Deutschland,1324,2,182.67,,Completed
184827,2021-09-19,19148,sweden,744,1,131.48,30.05,CANCELLED
184828,2024-06-09,59246,czechia,300,4,288.13,18.86,CANCELLED
184829,2016-01-26,6134,SE,2321,3,156.43,10.57,SHIP
184830,2023-06-25,35538,SLOVAKIA,1921,5,0.0,0.0,COMPLETED
184831,2015/04/30,27028,IT,1133,2,210.78,0.0,Done
184832,2016-11-23,24002,sweden,2042,3,79.66,,done
184833,2015/07/30,23937,Sweden,956,3,292.47,23.23,SHIP
184834,2016-02-10,35592,France,2131,608,195.48,32.07,Done
184835,2020-08-03,58869,IT,60,1,285.81,28.86,SHIP
184836,2016-05-08,57787,Sweden,690,3,208.16,15.13,completed
184837,2022-10-08,11938,germany,1399,5,195.28,,completed
184838,2024-02-24,34766,Czechia,1484,2,216.68,11.99,completed
184839,2015/03/04,27168,AT,1017,3,110.93,0.0,shipped
184840,2020-12-06,21584,France,330,2,186.98,11.52,SHIP
184841,2022-11-06,56675,ES,576,5,309.25,11.54,Completed
184842,2015-09-21,18978,AT,633,2,57.93,9.76,Shipped
184843,2020.04.24,25877,spain,1927,4,124.17,12.24,completed
184844,2024-06-20,46345,SK,46,3,139.78,0.0,Done
184845,2016/07/06,58914,czechia,1659,5,127.11,22.45,done
184846,23-12-2023,50721,italy,674,4,157.66,0.0,done
184847,2021/11/11,12491,Spain,311,3,334.84,0.0,Completed
184848,06/03/2023,17450,slovak,737,7,239.65,14.89,completed
184849,10-07-2015,25120,pl,19,5,94.59,7.14,DONE
184850,2020-04-07,13168,Czech Republic,2211,3,175.97,0.0,done
184851,2015-03-28,37745,Czech,1025,4,71.29,26.96,COMPLETED
184852,2021/10/23,32870,NL,368,4,173.27,10.22,Shipped
184853,2019-11-14,22630,SK,1777,5,350.93,,Done
184854,2017-06-08,55146,Italy,1293,6,73.61,0.0,shipped
184855,2020-01-12,47539,Deutschland,437,3,118.39,36.63,DONE
184856,2018-06-28,46689,pl,1381,3,155.64,,DONE
184857,2021-12-26,57258,NL,2195,3,318.12,13.95,COMPLETED
184858,2017-02-21,23388,Austria,2060,2,147.24,21.89,complete
184859,2018/11/12,12608,AT,23,2,215.56,23.99,Shipped
184860,2024/04/20,32451,Austria,1041,3,375.47,7.8,CANCELLED
184861,2015-11-04,52867,Spain,1065,5,318.4,13.46,Shipped
184862,2020.06.23,51884,sweden,2453,5,243.2,22.47,shipped
184863,2023/05/08,24810,Italy,806,3,294.52,13.46,CANCELLED
184864,2021/03/13,52920,Germany,36,4,110.51,11.58,completed
184865,2020-06-26,55265,Sweden,2202,2,217.24,23.09,Done
184866,2021-06-24,14625,AT,1529,2,158.47,7.36,shipped
184867,2018-10-18,58136,netherlands,1019,3,264.78,0.0,Shipped
184868,12-12-2016,9629,spain,1058,2,152.55,19.15,shipped
184869,2016-07-25,46635,spain,601,3,265.02,11.0,complete
184870,2018-12-26,54620,FR,1391,4,210.8,13.06,completed
184871,01-02-2022,24575,pl,1446,3,144.36,,shipped
184872,13/06/2022,15434,Austria,2163,4,95.72,18.73,COMPLETED
184873,2016/04/24,46773,SE,1058,3,178.09,5.54,complete
184874,10-10-2018,53673,Slovakia,610,4,95.81,10.43,complete
184875,2016/06/19,25428,FR,1883,1,206.22,0.0,shipped
184876,2022-11-18,26798,IT,1587,5,178.08,11.01,shipped
184877,17-09-2019,53606,NL,462,3,208.04,16.51,done
184878,2021/08/29,31484,spain,2483,1,279.34,11.68,COMPLETED
184879,2024-12-23,50436,sweden,53,2,0.0,0.0,CANCELLED
184880,2018-12-01,5570,Slovakia,1116,5,118.19,23.08,shipped
184881,10-06-2021,50195,ES,722,9,168.58,27.93,Completed
184882,2020-10-28,24208,germany,1590,2,249.8,10.14,COMPLETED
184883,2024-06-18,22566,FR,1725,2,160.85,23.45,Completed
184884,2023-07-19,44032,Slovakia,2254,4,108.82,,shipped
184885,2018-01-11,48831,czechia,1145,2,218.36,12.79,done
184886,2021-07-03,56666,Czech,985,2,75.65,8.18,DONE
184887,2021-12-28,51644,italy,1502,3,119.04,7.71,SHIP
184888,02-05-2022,53759,CZ,2199,4,114.43,11.22,completed
184889,2023-02-11,1791,poland,355,2,155.14,,CANCELLED
184890,2015/12/06,44788,SLOVAKIA,974,7,137.65,,complete
184891,2021.07.31,38645,SK,1788,3,277.89,13.1,Completed
184892,2015-05-19,49243,Austria,1057,4,98.47,26.13,completed
184893,2022-07-09,9246,italy,673,3,210.87,4.29,done
184894,2017-06-14,45984,france,202,3,103.9,,shipped
184895,2020/02/20,21466,CZ,1403,5,260.72,0.0,Completed
184896,2021-04-23,10268,Italy,1849,2,114.64,,Done
184897,2019.06.21,48686,SE,1953,4,128.92,14.66,Shipped
184898,2015/12/06,40162,GER,1973,3,261.47,14.6,done
184899,26-09-2018,21226,italy,1616,6,223.92,28.16,complete
184900,15/08/2022,46816,netherlands,641,1,196.32,5.1,done
184901,2016-09-23,28172,Austria,1324,5,135.48,19.41,DONE
184902,2020/01/11,56737,ES,2357,3,119.48,,SHIP
184903,2021/10/01,45849,Spain,1255,3,245.71,21.88,done
184904,2016-07-13,44521,ES,687,5,106.84,0.0,shipped
184905,2023-11-14,24502,Czech Republic,2218,3,138.33,3.2,Shipped
184906,2023/10/16,34518,ES,142,3,185.96,4.86,shipped
184907,2024-11-22,21895,DE,1345,4,192.03,17.96,COMPLETED
184908,2023-07-28,24995,Sweden,903,3,243.26,0.0,complete
184909,2017-05-07,52477,France,343,3,193.9,12.41,done
184910,2021-12-01,50901,sweden,601,3,284.35,16.0,Done
184911,2016-12-26,28187,Netherlands,15,4,204.54,4.16,COMPLETED
